Date_Quarter,AFGHANISTAN,ALBANIA,ALGERIA,ANGOLA,ANTIGUA-BARBUDA,ARGENTINA,ARMENIA,AUSTRALIA,AUSTRIA,AUSTRIA.1,AZERBAIJAN,AZERBAIJAN.1,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELARUS.1,BELGIUM,BELGIUM.1,BELIZE,BENIN,BERMUDA,BOLIVIA,BOSNIA-HERCEGOVINA,BOTSWANA,BRAZIL,BRUNEI,BULGARIA,BURKINA FASO,BURMA-MYANMAR,BURUNDI,CAMBODIA (KHMER),CAMEROON,CANADA,CAPE VERDE,CAYMAN ISLANDS,CENTRAL AFRICAN REPUBLIC,CHAD,CHILE,CHINA,COLOMBIA,COMOROS,CONGO,"CONGO, DEM. REP",COSTA RICA,COTE D'IVOIRE,CROATIA,CUBA,CYPRUS,CYPRUS.1,CZECH,DENMARK,DJIBOUTI,DOMINICAN REPUBLIC,ECUADOR,ECUADOR.1,EGYPT,EL SALVADOR,EQUATORIAL GUINEA,ERITREA,ESTONIA,ESTONIA.1,ETHIOPIA,EURO ZONE,FIJI,FINLAND,FINLAND.1,FRANCE,FRANCE.1,GABON,GAMBIA,GEORGIA,GERMANY FRG,GERMANY FRG.1,GHANA,GREECE,GREECE.1,GRENADA,GUATEMALA,GUINEA,GUINEA BISSAU,GUYANA,HAITI,HONDURAS,HONG KONG,HUNGARY,ICELAND,INDIA,INDONESIA,IRAN,IRAQ,IRELAND,IRELAND.1,ISRAEL,ITALY,ITALY.1,IVORY COAST,JAMAICA,JAPAN,JERUSALEM,JORDAN,KAZAKHSTAN,KENYA,KOREA,KUWAIT,KYRGYZSTAN,LAOS,LATVIA,LATVIA.1,LEBANON,LESOTHO,LIBERIA,LIBYA,LITHUANIA,LITHUANIA.1,LUXEMBOURG,LUXEMBOURG.1,MACAO,MACEDONIA FYROM,MADAGASCAR,MADAGASCAR.1,MALAWI,MALAYSIA,MALI,MALTA,MALTA.1,MARSHALLS ISLANDS,MARTINIQUE,MARTINIQUE.1,MAURITANIA,MAURITIUS,MEXICO,MICRONESIA,MOLDOVA,MONGOLIA,MONTENEGRO,MOROCCO,MOZAMBIQUE,MOZAMBIQUE.1,NAMIBIA,NEPAL,NETHERLANDS,NETHERLANDS.1,NETHERLANDS ANTILLES,NEW ZEALAND,NICARAGUA,NIGER,NIGERIA,NORWAY,OMAN,PAKISTAN,PALAU,PANAMA,PAPUA NEW GUINEA,PARAGUAY,PERU,PHILIPPINES,POLAND,PORTUGAL,PORTUGAL.1,QATAR,REPUBLIC OF PALAU,ROMANIA,ROMANIA.1,RUSSIA,RWANDA,SAO TOME & PRINCIPE,SAUDI ARABIA,SENEGAL,SERBIA,SEYCHELLES,SIERRA LEONE,SINGAPORE,SLOVAK REPUBLIC,SLOVAK REPUBLIC.1,SLOVENIA,SLOVENIA.1,SOLOMON ISLANDS,SOUTH AFRICA,SOUTH SUDANESE,SOVIET UNION,SPAIN,SPAIN.1,SRI LANKA,ST LUCIA,SUDAN,SURINAME,SWAZILAND,SWEDEN,SWITZERLAND,SYRIA,TAIWAN,TAJIKISTAN,TAJIKISTAN.1,TANZANIA,THAILAND,TIMOR LESTE,TOGO,TONGA,TRINIDAD & TOBAGO,TUNISIA,TURKEY,TURKEY.1,TURKMENISTAN,TURKMENISTAN.1,UGANDA,UKRAINE,UNITED ARAB EMIRATES,UNITED KINGDOM,URUGUAY,UZBEKISTAN,VANUATU,VENEZUELA,VIETNAM,WESTERN SAMOA,YEMEN,YUGOSLAVIA,ZAMBIA,ZAMBIA.1,ZIMBABWE
2013-05-01,56.0,107.8,79.58,95.0,2.7,5.38,410.0,1.08,0.77,29.062,4052.118,0.8,1.0,0.38,79.0,2.02,8790.0,1.732,0.77,28.254,2.0,501.41,1.0,6.86,1.5,8.59,2.2,1.27,1.5,501.41,948.0,1560.0,4103.0,501.41,1.05,82.05,0.82,501.41,501.41,503.3,6.14,1922.59,361.35,501.41,920.0,498.7,501.41,5.63,1.0,0.77,0.78,19.57,5.71,177.0,41.58,1.0,11487.6501,7.02,1.0,501.41,15.0,0.77,13.514,18.64,0.77,1.86,0.77,5.556,0.77,6.470000000000001,501.41,39.0,1.66,0.77,1.496,2.02,0.77,270.57,2.7,7.83,6884.0,501.41,202.0,42.2,19.91,7.76,226.35,123.19,59.55,9875.0,8229.0,1166.0,0.77,0.758,3.62,0.77,1715.8859799999998,501.41,99.0,99.0,3.62,0.71,151.8,85.5,1141.0,0.29,48.2,7749.0,0.8160000000000001,0.54,1500.0,9.97,49.1727,1.27,0.8160000000000001,2.64,0.77,39.720000000000006,8.0,46.0,2187.4299,8276.6501,356.0,3.16,501.41,0.77,0.78,1.0,0.77,7.17,300.0,30.85,13.02,1.0,12.38,1444.03,0.77,8.53,11487.6501,29.8,9.97,95.5,0.77,0.8219999999999998,1.78,1.28,24.59,501.41,161.9,6.04,0.39,99.2,1.0,1.0,2.1,4465.0,2.78,43.09,3.32,0.77,126.122,3.64,1.0,13133.0461,3.42,32.74,641.3,18812.2305,3.75,501.41,87.41,11.74,4300.0,1.27,0.78,0.77,0.77,0.78,6.9,9.97,3.0,34.258,0.77,107.132,130.35,2.7,5.7,3.35,9.97,6.72,0.95,65.0373,30.06,3.92,4.76,1627.0,30.99,1.0,501.41,1.72,6.38,1.65,438.96398,1.93,6428.4,2.84,2585.0,8.15,3.67,0.66,20.23,2126.0,95.01,6.3,21000.0,2.27,214.5,90.456,5470.0,5.47,1.0
2013-09-01,57.0,104.55,81.33,95.0,2.7,5.79,410.0,1.07,0.74,28.706,4019.0,0.8,1.0,0.38,79.0,2.02,9080.0,1.7259999999999998,0.74,27.94,2.0,485.93,1.0,6.86,1.45,8.56,2.26,1.26,1.45,485.93,971.0,1560.0,4103.0,485.93,1.03,80.3,0.82,485.93,485.93,503.42,6.12,1907.0,361.35,485.93,920.0,499.1,485.93,5.56,1.0,0.74,0.756,18.65,5.53,177.0,42.62,1.0,11710.74802,6.89,1.0,485.93,15.0,0.74,13.65,18.83,0.74,1.83,0.74,5.542,0.74,6.408,485.93,34.0,1.67,0.74,1.4780000000000002,2.16,0.74,270.39,2.7,7.93,6916.0,485.93,202.0,43.07,20.42,7.75,220.45,120.91,62.5,11475.0,8229.0,1166.0,0.74,0.734,3.54,0.74,1701.9159800000002,485.93,101.0,97.81,3.54,0.71,153.6,86.6,1073.7,0.28,48.8,7833.0,0.792,0.52,1500.0,10.08,50.083,1.24,0.792,2.56,0.74,40.39,8.0,43.4,2214.8799,8454.94802,377.0,3.26,485.93,0.74,0.756,1.0,0.74,7.188,305.0,30.4,13.2,1.0,12.95,1646.48,0.74,8.27,11710.74802,29.8,10.08,100.15,0.74,0.804,1.78,1.21,24.84,485.93,160.65,6.01,0.39,105.8,1.0,1.0,2.43,4425.0,2.78,43.49,3.13,0.74,125.42599999999996,3.64,1.0,13356.116019999998,3.3,32.46,656.66,18143.5801,3.75,485.93,84.89,11.9,4325.0,1.26,0.756,0.74,0.74,0.756,6.85,10.08,3.0,33.276,0.74,106.08599999999998,132.0,2.7,5.8,3.35,10.08,6.41,0.91,135.52,29.56,4.022,4.76,1606.0,31.29,1.0,485.93,1.73,6.38,1.65,444.43997999999993,2.04,6713.4,2.84,2555.0,8.19,3.67,0.62,21.65,2180.0,94.17,6.3,21100.0,2.24,214.5,93.456,5335.0,5.335,1.0
2013-12-01,56.0,101.7,78.025,95.0,2.7,6.518,404.0,1.12,0.726,29.7,4081.684,0.8,1.0,0.377,79.0,2.02,9510.0,1.7328,0.726,28.3524,2.0,475.0,1.0,6.86,1.421,8.749,2.362,1.254,1.421,475.0,980.0,1540.0,4103.0,476.54,1.064,80.303,0.82,475.0,476.54,525.32,6.054,1924.98,361.35,475.0,920.0,495.2,475.0,5.46,1.0,0.726,0.7447999999999999,19.457,5.419,177.0,42.65,1.0,11788.9572,6.948,1.0,476.54,15.0,0.726,13.6382,19.06,0.726,1.864,0.726,5.5742,0.726,6.418200000000001,476.54,39.0,1.74,0.726,1.4846,2.35,0.726,266.246,2.7,7.841,7006.0,475.0,202.0,43.55,20.42,7.753,215.73,115.03,61.5,12100.0,8229.0,1166.0,0.726,0.7224,3.469,0.726,1695.452,476.232,104.0,105.01,3.469,0.708,153.6,86.4,1055.25,0.282,49.4,8006.0,0.7807999999999999,0.508,1500.0,10.48,79.01,1.229,0.7807999999999999,2.508,0.726,40.651,8.0,43.4,2236.01,8530.6452,448.0,3.277,475.0,0.726,0.7447999999999999,1.0,0.726,7.228,295.0,29.95,13.089,1.0,12.895,1654.1,0.726,8.147,11788.9572,29.8,10.48,98.8,0.726,0.7956,1.78,1.216,25.33,475.0,159.7,6.083,0.385,105.16,1.0,1.0,2.353,4585.44,2.79,44.38,3.014,0.726,126.53400000000002,3.641,1.0,13434.2872,3.25,32.864,665.69,17736.436,3.75,475.0,83.13,11.942,4340.0,1.263,0.7447999999999999,0.726,0.726,0.7447999999999999,7.032,10.48,3.0,34.243,0.726,107.1946,130.75,2.7,6.1,3.35,10.48,6.414,0.891,141.37,29.815,4.1718,4.77,1585.0,32.74,1.0,475.0,1.742,6.38,1.643,448.6702,2.136,6894.488,2.843,2520.0,8.23,3.673,0.605,21.1,2237.0,95.36,6.3,21100.0,2.259,214.5,92.997,5455.0,5.5,1.0
2014-01-01,56.6,101.25,77.49,95.0,2.7,7.88,410.0,1.12,0.73,30.31,4072.32804,0.8,1.0,0.38,79.0,2.02,9760.0,1.732,0.73,28.77,2.0,477.79,1.0,6.86,1.42,8.81,2.32,1.25,1.42,477.79,987.0,1540.0,4103.0,475.54,1.11,80.3,0.82,475.54,475.54,561.45,6.15,2052.23,361.35,475.54,920.0,502.0,477.79,5.52,1.0,0.73,0.748,19.57,5.41,177.0,43.16,1.0,11693.34008,6.96,1.0,475.54,15.0,0.73,13.845999999999998,19.22,0.73,1.86,0.73,5.822,0.73,6.424,475.54,40.0,1.75,0.73,1.498,2.55,0.73,270.252,2.7,7.75,6892.0,477.79,202.0,43.85,20.42,7.76,224.76,112.37,61.75,11500.0,8229.0,1166.0,0.73,0.726,3.48,0.73,1717.4219799999998,475.99000000000007,106.0,101.88,3.48,0.71,184.1,86.45,1065.71,0.28,52.8,8014.0,0.784,0.73,1500.0,10.63,81.0,1.24,0.784,2.5,0.73,41.776,8.0,44.4,2330.3999,8402.42212,434.0,3.28,477.79,0.73,0.748,1.0,0.73,7.487999999999999,300.0,29.95,13.25,1.0,13.58,1787.59,0.73,8.18,11693.34008,31.4,10.63,100.6,0.73,0.7979999999999999,1.78,1.19,25.55,477.79,165.1,6.0,0.39,104.87,1.0,1.0,2.43,4430.4102,2.81,44.61,3.02,0.73,131.848,3.64,1.0,13338.63008,3.26,36.13,674.24,17850.1504,3.75,477.79,83.81,12.0,4321.0,1.27,0.748,0.73,0.73,0.748,7.09,10.63,3.0,34.962,0.73,112.508,130.7,2.7,6.1,3.35,10.63,6.42,0.88,143.15,30.3,4.444,4.8,1621.0,32.63,1.0,477.79,1.76,6.38,1.57,467.56997999999993,2.22,6743.48204,2.84,2525.0,9.4,3.67,0.6,22.42,2265.0,95.01,6.3,21100.0,2.27,214.5,93.592,5455.0,5.82,1.0
2014-05-01,57.39,102.62,79.098,98.0,2.7,8.131,410.0,1.064,0.732,30.758,4034.162,0.8,1.0,0.377,79.0,2.02,10200.0,1.7213999999999998,0.732,28.674200000000003,2.0,480.52,1.0,6.86,1.433,8.787,2.193,1.254,1.432,480.52,974.0,1550.0,4103.0,480.48,1.068,79.927,0.82,480.48,480.48,551.12,6.204,1879.65,361.35,480.48,920.0,538.0,480.52,5.49,1.0,0.732,0.7496,19.73,5.461,177.0,43.4,1.0,11844.1748,7.15,1.0,480.48,15.0,0.732,13.951600000000004,19.57,0.732,1.807,0.732,6.272800000000001,0.732,6.461600000000002,480.48,41.0,1.77,0.732,1.467,3.31,0.732,270.63199999999995,2.7,7.779,7002.0,480.52,202.0,45.0,20.82,7.75,226.66,112.66,59.7,11875.0,8229.0,1166.0,0.732,0.7272000000000001,3.434,0.732,1725.62,480.488,111.5,101.39,3.434,0.708,183.5,87.58,1011.5,0.282,52.0,8035.0,0.7856,0.508,1500.0,10.605,90.0,1.202,0.7856,2.528,0.732,41.0382,8.0,44.05,2355.6,8500.6068,408.0,3.21,480.52,0.732,0.7496,1.0,0.732,7.9382,300.0,30.15,12.987,1.0,13.975,1826.56,0.732,8.226,11844.1748,31.2,10.605,95.9,0.732,0.7992000000000001,1.78,1.144,25.75,480.52,162.75,6.16,0.385,98.6,1.0,1.0,2.378,4388.16,2.79,43.64,3.045,0.732,131.324,3.64,1.0,13489.3128,3.212,33.985,680.92,18007.564,3.75,480.52,84.85,12.0,4345.0,1.249,0.7496,0.732,0.732,0.7495999999999999,7.067,10.605,3.0,35.1202,0.732,111.9094,130.3,2.7,6.1,3.35,10.605,6.721,0.89,149.35,29.851,4.4808,4.94,1650.0,32.44,1.0,480.52,1.716,6.41,1.685,472.574,2.124,6810.032000000001,2.843,2595.0,11.72,3.673,0.588,22.82,2349.0,92.11,6.3,21300.0,2.189,214.5,92.8196,5455.0,6.25,1.0
2014-09-01,57.05,110.64,82.95,98.0,2.7,8.48,410.0,1.15,0.79,31.654000000000003,4125.02604,0.8,1.0,0.38,79.0,2.02,10580.0,1.7419999999999998,0.79,29.214,2.0,516.65,1.0,6.86,1.55,9.25,2.45,1.25,1.55,516.65,992.0,1550.0,4103.0,520.11,1.12,85.64,0.82,520.11,520.11,601.54,6.14,2026.2,361.35,520.11,920.0,533.93,516.65,5.9,1.0,0.79,0.796,21.26,5.91,177.0,43.65,1.0,12122.45596,7.15,1.0,520.11,15.0,0.79,14.248,19.87,0.79,1.91,0.79,6.651999999999999,0.79,6.7700000000000005,520.11,43.0,1.76,0.79,1.576,3.27,0.79,274.52,2.7,7.69,7023.0,516.65,202.0,45.0,20.82,7.77,246.1,121.08,61.45,12100.0,8229.0,1166.0,0.79,0.774,3.69,0.79,1774.6320199999998,519.418,111.5,109.6,3.69,0.71,181.9,89.3,1054.55,0.29,54.2,8035.0,0.8320000000000001,0.5780000000000001,1500.0,11.26,84.0,1.21,0.8320000000000001,2.74,0.79,41.802,8.0,46.5,2505.6101,8816.042000000001,422.0,3.28,516.65,0.79,0.796,1.0,0.79,8.518,300.0,31.45,13.5,1.0,14.24,1840.54,0.79,8.63,12122.45596,30.5,11.26,97.0,0.79,0.834,1.78,1.29,26.05,516.65,163.78,6.45,0.39,102.55,1.0,1.0,2.44,4473.9302,2.9,44.96,3.31,0.79,135.33599999999998,3.64,1.0,13767.60196,3.5,39.5,684.94,19274.0098,3.75,516.65,93.62,13.0,4567.0,1.28,0.796,0.79,0.79,0.796,7.17,11.26,3.0,35.808,0.79,117.064,130.45,2.7,6.1,3.35,11.26,7.26,0.96,159.8,30.44,4.564,5.0,1672.0,32.42,1.0,516.65,1.81,6.34,1.8,502.67802,2.28,6872.1860400000005,2.84,2647.0,12.9,3.67,0.62,24.75,2405.0,97.54,6.3,21200.0,2.32,214.5,94.6,5455.0,6.25,1.0
2014-12-01,57.9,115.1,87.81,104.0,2.7,8.373,470.0,1.219,0.822,32.192,4309.98,0.8,1.0,0.377,79.0,2.02,13779.0,1.7515999999999998,0.822,30.3272,2.0,538.7,1.0,6.86,1.608,9.497,2.657,1.254,1.609,538.7,1028.0,1550.0,4103.0,538.82,1.158,87.871,0.82,538.82,538.82,607.16,6.205,2372.6,361.35,538.82,920.0,533.25,538.7,6.15,1.0,0.822,0.8215999999999999,22.326,6.124,177.0,44.13,1.0,12383.784199999998,7.15,1.0,538.82,15.0,0.822,14.8736,20.09,0.822,1.958,0.822,7.3138,0.822,7.103399999999999,538.82,45.0,1.87,0.822,1.6027999999999998,3.21,0.822,290.188,2.7,7.597,7136.0,538.7,202.0,46.75,21.27,7.756,259.44,126.75,63.2,12350.0,8229.0,1166.0,0.822,0.7988,3.881,0.822,1823.92,538.796,113.9,119.45,3.881,0.708,182.4,90.65,1086.87,0.293,58.7,8078.0,0.8572,0.5868,1500.0,11.566,82.0,1.195,0.8572,2.839,0.822,43.902,8.0,49.2,2596.73,9059.8442,505.0,3.495,538.7,0.822,0.8215999999999999,1.0,0.82,9.1752,305.0,31.7,14.702,1.0,15.552,1885.6,0.822,9.024,12383.784199999998,33.05,11.566,101.4,0.822,0.8528,1.78,1.275,26.6,538.7,182.9,7.39,0.385,100.9,1.0,1.0,2.544,4629.3,2.99,44.775,3.513,0.822,138.776,3.642,1.0,14028.9422,3.685,58.676,689.19,20087.711,3.75,538.7,99.46,12.98,4990.0,1.321,0.8215999999999999,0.822,0.822,0.8215999999999999,7.31,11.566,3.0,37.104,0.822,120.9502,131.15,2.7,6.4,3.35,11.566,7.713,0.989,179.2,31.64,4.5866,5.3,1730.0,32.92,1.0,538.7,1.87,6.356,1.859,520.9514000000001,2.327,6953.26,2.843,2770.0,15.768,3.673,0.642,23.96,2461.0,99.93,6.3,21400.0,2.353,214.5,96.602,5455.0,6.375,1.0
2015-01-01,57.34,130.25,97.38,104.0,2.7,8.81,470.0,1.315,0.93,33.414,4347.273999999999,1.049,1.0,0.377,79.0,2.02,14740.0,1.7681999999999998,0.93,32.3806,2.0,606.41,1.0,6.86,1.819,9.97,3.26,1.374,1.82,606.41,1033.0,1600.0,4103.0,606.41,1.277,99.946,0.82,606.41,606.41,629.4,6.199,2575.0,361.35,606.41,920.0,527.36,606.41,6.9,1.0,0.93,0.908,24.924,6.949,177.0,44.65,1.0,13010.1632,7.63,1.0,606.41,15.0,0.93,15.6698,20.33,0.93,2.041,0.93,8.906600000000001,0.93,7.6524,606.41,48.0,2.23,0.93,1.7914,3.81,0.93,296.03000000000003,2.7,7.646,7361.0,606.41,202.0,46.75,21.8,7.754,278.65,136.99,62.25,12985.0,28085.0,1166.0,0.93,0.8855999999999999,3.976,0.93,1924.97,606.41,113.9,119.9,3.976,0.708,185.7,92.24,1108.48,0.301,63.9,8093.0,0.9440000000000002,0.508,1500.0,12.209,84.0,1.367,0.9440000000000002,2.84,0.93,45.3418,8.0,55.0,2877.37,13687.6372,456.0,3.702,606.41,0.93,0.908,1.0,0.93,10.8728,315.0,36.42,15.351,1.0,17.75,1982.09,0.93,9.918,13010.1632,36.77,12.209,99.7,0.93,0.9678,1.78,1.337,26.8,606.41,199.0,8.089,0.385,101.92,1.0,1.0,2.625,4795.37,3.08,44.68,3.802,0.93,143.38,3.641,1.0,18626.4012,4.099,58.13,705.45,22569.006,3.75,606.41,111.42,13.504,4808.0,1.374,0.908,0.93,0.93,0.908,7.435,12.209,3.0,39.421800000000005,0.93,127.9692,132.95,2.7,6.4,3.35,12.209,8.641,0.972,211.55,31.269,4.7152,6.26,1845.0,32.52,1.0,606.41,1.905,6.354,1.96,577.2760000000001,2.614,11084.674,3.491,2973.0,23.164,3.673,0.677,25.82,2531.0,104.05,6.3,21400.0,2.398,214.5,98.38,5455.0,7.58,1.0
2015-05-01,60.26,125.03,98.592,120.0,2.7,9.085,475.0,1.302,0.895,32.106,4435.632,1.07,1.0,0.377,79.0,2.02,15346.0,1.7715999999999998,0.895,32.42700000000001,2.0,586.93,1.0,6.85,1.75,9.901,3.121,1.346,1.75,586.93,1117.0,1600.0,4103.0,586.83,1.238,96.33,0.82,586.83,586.83,639.66,6.2,2588.0,361.35,586.83,920.0,531.97,586.93,6.67,1.0,0.895,0.8800000000000001,23.911,6.675,177.0,44.65,1.0,13002.6684,7.63,1.0,586.83,15.0,0.895,15.976800000000004,20.57,0.895,2.058,0.895,8.4164,0.895,7.4982,586.83,40.0,2.25,0.895,1.8064,4.34,0.895,298.7,2.7,7.625,7448.0,586.93,202.0,48.7,22.0,7.752,282.0,131.61,63.4,13250.0,29319.0,1166.0,0.895,0.8576,3.768,0.895,1990.756,586.85,116.5,122.4,3.768,0.708,186.2,99.05,1116.8,0.302,62.0,8097.0,0.895,0.6002,1500.0,12.246,85.0,1.365,0.916,2.84,0.895,45.698800000000006,8.0,53.5,2882.98,13924.5004,456.0,3.774,586.93,0.895,0.8800000000000001,1.0,0.895,10.2164,320.0,35.13,15.679,1.0,18.85,1953.19,0.895,9.785,13002.6684,38.45,12.246,101.4,0.895,0.9510000000000002,1.78,1.481,27.0,586.93,198.9,7.865,0.385,101.75,1.0,1.0,2.681,5177.16,3.16,45.097,3.749,0.895,143.04199999999997,3.641,1.0,18865.600400000003,3.998,55.648,716.45,21872.002,3.75,586.93,109.09,12.673,4855.0,1.346,0.8800000000000001,0.895,0.895,0.8800000000000001,7.862,12.246,3.0,37.820800000000006,0.895,126.90800000000002,133.7,2.7,6.4,3.35,12.246,8.243,0.93,217.35,30.874,4.7846,6.5,1990.0,33.77,1.0,586.93,1.988,6.38,1.942,578.3848,2.686,11460.832,3.491,3288.0,20.99,3.673,0.636,26.88,2597.0,104.58,6.3,21790.0,2.463,214.5,99.4484,5455.0,7.51,1.0
2015-09-01,63.8,123.99,105.739,145.0,2.7,9.42,475.0,1.423,0.892,32.704,4736.0,1.07,1.0,0.377,79.0,2.02,17703.0,1.7877999999999996,0.892,33.9752,2.0,585.31,1.0,6.86,1.744,10.537,4.056,1.423,1.745,585.31,1287.0,1600.0,4103.0,585.1,1.341,96.754,1.0,585.1,585.1,698.85,6.356,3109.0,437.15,585.1,920.0,530.0,585.31,6.67,1.0,0.892,0.9136,23.636,6.654,177.0,45.17,1.0,13430.9486,7.83,1.0,585.1,15.0,0.892,16.492,20.82,0.892,2.139,0.892,8.5874,0.892,7.734800000000002,585.1,40.0,2.38,0.892,1.8904,3.74,0.892,299.174,2.7,7.671,7614.0,585.31,202.0,53.114,22.0,7.75,279.37,127.14,66.0,14570.0,29956.0,1166.0,0.892,0.8552,3.927,0.892,2146.8720000000003,585.142,118.7,120.22,3.927,0.708,270.4,104.75,1183.36,0.302,68.5,8134.0,0.892,0.6042,1500.0,13.837,87.0,1.369,0.892,3.022,0.892,49.058,8.0,54.78,3200.0,14422.5486,573.0,4.394,585.31,0.892,0.9136,1.0,0.892,10.4406,325.0,35.45,16.944,1.0,19.97,1967.05,0.892,9.726,13430.9486,41.6,13.837,105.75,0.892,0.9492,1.78,1.568,27.45,585.31,198.0,8.489,0.385,104.45,1.0,1.0,2.809,5611.0,3.226,46.68,3.785,0.892,160.37,3.642,1.0,19421.4006,3.937,65.279,722.38,21972.003,3.75,585.31,106.49,12.939,5402.0,1.423,0.9136,0.892,0.892,0.9136,7.692,13.837,3.0,39.02,0.892,144.3208,141.25,2.7,6.6,3.35,13.837,8.388,0.974,220.5,32.88,4.9758,6.56,2155.0,36.31,1.0,585.31,2.105,6.324,1.962,641.8448000000001,3.026,11939.0,3.491,3685.0,21.05,3.673,0.659,28.9,2664.0,110.24,6.3,22475.0,2.584,214.5,102.7278,5455.0,12.115,1.0
2015-12-01,67.9,125.54,106.878,145.0,2.7,12.946,484.0,1.368,0.919,33.09,4845.456,1.62,1.0,0.377,79.0,2.02,18555.0,1.7849999999999997,0.919,34.885400000000004,2.0,602.79,1.0,6.86,1.797,11.236,3.959,1.416,1.797,602.79,1311.0,1600.0,4103.0,602.68,1.386,101.222,1.0,602.68,602.68,709.98,6.492,3169.28,435.3,602.68,920.0,531.94,602.79,6.82,1.0,0.919,0.9352,24.203,6.856,177.0,45.4,1.0,13302.425720000005,7.83,1.0,602.68,15.0,0.919,16.581200000000003,21.07,0.919,2.125,0.919,9.302,0.919,8.029,602.68,40.0,2.4,0.919,1.8724,3.82,0.919,304.096,2.7,7.632,8004.0,602.79,202.0,56.584,22.3,7.75,289.98,129.67,66.1,13550.0,29830.0,1166.0,0.919,0.8768,3.899,0.919,2083.18,602.702,118.7,120.42,3.899,0.708,339.5,102.2,1175.9,0.303,75.5,8128.0,0.919,0.6128,1500.0,15.556,88.0,1.389,0.919,6.1756,0.919,51.2048,8.0,56.29,3196.0,14296.82572,662.0,4.29,602.79,0.919,0.9352,1.0,0.919,11.1762,330.0,35.8,17.362,1.0,19.6,1967.05,0.919,9.874,13302.425720000005,45.5,15.556,105.75,0.919,1.0754,1.78,1.461,27.86,602.79,198.9,8.829,0.385,104.7,1.0,1.0,2.941,5750.0,3.394,46.836,3.917,0.919,174.202,3.641,1.0,19267.66172,4.154,73.795,742.33,22350.3086,3.75,602.79,111.25,13.044,5750.0,1.416,0.9352,0.919,0.919,0.9352,8.071,15.556,18.55,39.9148,0.919,159.0464,144.15,2.7,6.6,4.0,15.556,8.443,0.994,219.65,32.874,5.659999999999999,7.0,2155.0,36.05,1.0,602.79,2.127,6.404,2.033,641.076,2.918,11737.6,3.491,3378.0,23.952,3.673,0.675,29.89,2857.0,108.55,6.3,22480.0,2.502,214.5,103.0056,5455.0,10.99,1.0
2016-01-01,68.45,121.35,108.301,160.0,2.7,14.593,480.0,1.298,0.878,33.676,4840.17998,1.58,1.0,0.377,79.0,2.02,20133.0,1.768,0.878,34.6954,2.0,575.7,1.0,6.77,1.716,10.823,3.593,1.342,1.717,575.7,1216.0,1600.0,4103.0,575.75,1.293,96.382,1.0,575.75,575.75,671.95,6.455,3013.8999,441.0,575.75,920.0,529.59,575.7,6.54,1.0,0.878,0.9024,23.409,6.539,177.0,45.64,1.0,13102.96974,8.88,1.0,575.75,15.0,0.878,16.5408,21.36,0.878,2.04,0.878,9.656000000000002,0.878,7.7512,575.75,40.0,2.37,0.878,1.8128,3.835,0.878,303.382,2.7,7.711,8965.0,575.7,202.0,61.671,22.5,7.754,275.41,123.21,65.9,13160.0,30165.0,1166.0,0.878,0.844,3.764,0.878,2071.1819800000003,575.74,121.7,112.25,3.764,0.708,343.1,101.4,1136.52,0.302,70.0,8099.0,0.878,0.6083999999999999,1500.0,14.718,90.0,1.373,0.878,9.9836,0.878,50.17360000000001,8.0,53.98,3188.3899,14187.76974,687.0,3.9,575.7,0.878,0.9024,1.0,0.878,11.5944,345.0,35.1,17.17,1.0,19.5,2050.73,0.878,9.674,13102.96974,47.75,14.718,105.9,0.878,1.0428000000000002,1.78,1.439,28.2,575.7,199.0,8.272,0.385,104.7,1.0,1.0,3.091,5644.0,3.366,45.919,3.733,0.878,171.614,3.641,1.0,19135.20274,3.924,66.944,780.0,21966.0137,3.75,575.7,108.6,13.365,5985.0,1.342,0.9024,0.878,0.878,0.9024,7.728,14.718,37.5,40.1176,0.878,155.4904,145.25,2.7,6.6,5.15,14.718,8.098,0.96,219.0,32.098,5.9114,7.8,2182.0,35.12,1.0,575.7,2.117,6.582,2.014,639.4767800000001,2.819,11705.4,3.491,3365.0,26.27,3.673,0.694,32.04,2925.0,104.37,270.47,22286.0,2.47,214.5,103.9202,5455.0,11.03,1.0
2016-05-01,68.22,123.16,109.866,170.0,2.7,14.951,480.0,1.344,0.9,34.098,4919.737999999999,1.6,1.0,0.377,79.0,2.02,20053.0,1.7706,0.9,37.5764,2.0,590.69,1.0,6.81,1.761,10.917,3.242,1.346,1.761,590.69,1182.0,1600.0,4103.0,590.69,1.295,99.156,0.82,590.69,590.69,662.75,6.643,2911.69,425.55,590.69,965.0,545.5,590.69,6.6,1.0,0.9,0.884,23.821,6.697,177.0,45.87,1.0,13117.724200000002,8.88,1.0,590.69,15.0,0.9,16.9904,21.78,0.9,2.053,0.9,9.399399999999998,0.9,7.8498,590.69,43.0,2.34,0.9,1.838,3.926,0.9,313.576,2.7,7.629,8987.0,590.69,202.0,61.649,22.5,7.759,285.38,123.07,67.4,13100.0,30100.0,1166.0,0.9,0.8615999999999999,3.848,0.9,2093.684,590.69,125.0,102.66,3.848,0.708,338.9,100.97,1149.59,0.302,67.25,8077.0,0.9,0.623,1500.0,14.851,90.0,1.38,0.9,11.868800000000002,0.9,52.6702,8.0,55.15,3252.83,14190.5242,721.0,4.025,590.69,0.9,0.884,1.0,0.9,11.252,350.0,35.36,18.58,1.0,19.8,1962.53,0.9,9.792,13117.724200000002,61.4,14.851,108.15,0.9,1.06,1.78,1.407,28.55,590.69,282.5,8.385,0.385,104.6,1.0,1.0,3.115,5622.0,3.276,47.053,3.989,0.9,170.164,3.641,1.0,19136.939,4.071,64.418,780.0,22126.695,3.75,590.69,111.07,12.935,6507.0,1.347,0.884,0.9,0.9,0.884,7.547,14.851,47.0,43.5602,0.9,154.59519999999998,145.2,2.7,6.6,7.141,14.851,8.489,0.978,216.55,32.171,6.0078000000000005,7.8,2184.0,35.13,1.0,590.69,2.114,6.65,2.192,652.4124,2.881,11676.0,3.491,3400.0,24.81,3.672,0.745,30.57,2993.0,109.1,626.01,22281.0,2.462,250.5,105.3232,5455.0,9.8,1.0
2016-09-01,65.35,122.77,109.35,170.0,2.7,15.35,474.0,1.313,0.896,34.294,5035.222,1.68,1.0,0.377,79.0,2.02,19264.0,1.926,0.896,40.4196,2.0,587.51,1.0,6.86,1.752,10.526,3.257,1.364,1.752,587.51,1255.0,1650.0,4103.0,593.95,1.316,97.19,0.82,593.95,593.95,659.2,6.669,2890.11,439.1,593.95,1030.0,546.33,587.51,6.51,1.0,0.896,0.8808,23.52,6.675,177.0,46.12,1.0,13024.7956,8.88,1.0,593.95,15.0,0.896,17.184,22.05,0.896,2.016,0.896,9.5176,0.896,7.686199999999999,593.95,45.0,2.33,0.896,1.8522,3.97,0.896,310.81,2.7,7.521,9092.0,587.51,202.0,64.733,23.0,7.754,277.55,114.51,66.55,12890.0,30060.0,1166.0,0.896,0.8583999999999999,3.759,0.896,2049.9660000000003,592.662,128.0,101.26,3.759,0.708,334.9,101.1,1101.13,0.301,67.8,8090.0,0.896,0.6275999999999999,1500.0,13.848,90.0,1.379,0.896,17.195600000000002,0.896,55.5056,8.0,54.89,3097.7,14070.7956,747.0,4.132,587.51,0.896,0.8808,1.0,0.896,11.3734,350.0,35.4,19.46,1.0,19.68,2284.39,0.896,9.73,13024.7956,77.2,13.848,105.95,0.896,1.0736,1.78,1.375,28.85,587.51,321.75,8.03,0.385,104.42,1.0,1.0,3.17,5563.0,3.384,48.378,3.867,0.896,168.204,3.642,1.0,19036.0016,3.988,63.198,815.0,21837.008,3.75,587.51,109.9,12.952,7165.0,1.364,0.8808,0.896,0.896,0.8808,7.502,13.848,73.5,47.0076,0.896,152.24200000000002,146.2,2.7,6.7,7.731,13.848,8.618,0.975,517.43,31.318,6.109399999999999,7.8,2176.0,34.66,1.0,587.51,2.083,6.69,2.212,621.3932,3.003,11614.2,3.491,3385.0,25.88,3.673,0.772,28.5,3061.0,105.09,657.55,22303.0,2.433,250.5,105.344,5455.0,10.015,1.0